Ticker,Code,Name
LEVYW,GOOG/NASDAQ_LEVYW,Levy Acquisition Corp.
LXRX,GOOG/NASDAQ_LXRX,"Lexicon Pharmaceuticals, Inc."
LGIH,GOOG/NASDAQ_LGIH,"LGI Homes, Inc."
LHCG,GOOG/NASDAQ_LHCG,LHC Group
LBRDA,GOOG/NASDAQ_LBRDA,Liberty Broadband Corporation
LBRDK,GOOG/NASDAQ_LBRDK,Liberty Broadband Corporation
LBTYA,GOOG/NASDAQ_LBTYA,Liberty Global plc
LBTYB,GOOG/NASDAQ_LBTYB,Liberty Global plc
LBTYK,GOOG/NASDAQ_LBTYK,Liberty Global plc
LVNTA,GOOG/NASDAQ_LVNTA,Liberty Interactive Corporation
LVNTB,GOOG/NASDAQ_LVNTB,Liberty Interactive Corporation
QVCA,GOOG/NASDAQ_QVCA,Liberty Interactive Corporation
QVCB,GOOG/NASDAQ_QVCB,Liberty Interactive Corporation
LMCA,GOOG/NASDAQ_LMCA,Liberty Media Corporation
LMCB,GOOG/NASDAQ_LMCB,Liberty Media Corporation
LMCK,GOOG/NASDAQ_LMCK,Liberty Media Corporation
TAX,GOOG/NASDAQ_TAX,"Liberty Tax, Inc."
LTRPA,GOOG/NASDAQ_LTRPA,"Liberty TripAdvisor Holdings, Inc."
LTRPB,GOOG/NASDAQ_LTRPB,"Liberty TripAdvisor Holdings, Inc."
LPHI,GOOG/NASDAQ_LPHI,Life Partners Holdings Inc
LPNT,GOOG/NASDAQ_LPNT,"LifePoint Hospitals, Inc."
LCUT,GOOG/NASDAQ_LCUT,"Lifetime Brands, Inc."
LFVN,GOOG/NASDAQ_LFVN,Lifevantage Corporation
LWAY,GOOG/NASDAQ_LWAY,"Lifeway Foods, Inc."
LGND,GOOG/NASDAQ_LGND,Ligand Pharmaceuticals Incorporated
LTBR,GOOG/NASDAQ_LTBR,Lightbridge Corporation
LPTH,GOOG/NASDAQ_LPTH,"LightPath Technologies, Inc."
LLEX,GOOG/NASDAQ_LLEX,"Lilis Energy, Inc."
LIME,GOOG/NASDAQ_LIME,Lime Energy Co.
LLNW,GOOG/NASDAQ_LLNW,"Limelight Networks, Inc."
LMNR,GOOG/NASDAQ_LMNR,Limoneira Co
LINC,GOOG/NASDAQ_LINC,Lincoln Educational Services Corporation
LECO,GOOG/NASDAQ_LECO,"Lincoln Electric Holdings, Inc."
LLTC,GOOG/NASDAQ_LLTC,Linear Technology Corporation
LNCO,GOOG/NASDAQ_LNCO,"Linn Co, LLC"
LINE,GOOG/NASDAQ_LINE,"Linn Energy, LLC"
LIOX,GOOG/NASDAQ_LIOX,"Lionbridge Technologies, Inc."
LPCN,GOOG/NASDAQ_LPCN,Lipocine Inc.
LIQD,GOOG/NASDAQ_LIQD,"Liquid Holdings Group, Inc."
LQDT,GOOG/NASDAQ_LQDT,"Liquidity Services, Inc."
LFUS,GOOG/NASDAQ_LFUS,"Littelfuse, Inc."
LIVE,GOOG/NASDAQ_LIVE,"LiveDeal, Inc."
LPSN,GOOG/NASDAQ_LPSN,"LivePerson, Inc."
LKQ,GOOG/NASDAQ_LKQ,LKQ Corporation
LMIA,GOOG/NASDAQ_LMIA,"LMI Aerospace, Inc."
LNBB,GOOG/NASDAQ_LNBB,"LNB Bancorp, Inc."
LOCM,GOOG/NASDAQ_LOCM,Local Corporation
LOGI,GOOG/NASDAQ_LOGI,Logitech International S.A.
LOGM,GOOG/NASDAQ_LOGM,"LogMein, Inc."
LOJN,GOOG/NASDAQ_LOJN,LoJack Corporation
EVAR,GOOG/NASDAQ_EVAR,"Lombard Medical, Inc."
LOOK,GOOG/NASDAQ_LOOK,"LookSmart, Ltd."
LORL,GOOG/NASDAQ_LORL,"Loral Space and Communications, Inc."
LABC,GOOG/NASDAQ_LABC,"Louisiana Bancorp, Inc."
LOXO,GOOG/NASDAQ_LOXO,"Loxo Oncology, Inc."
LPTN,GOOG/NASDAQ_LPTN,"Lpath, Inc."
LPLA,GOOG/NASDAQ_LPLA,LPL Financial Holdings Inc.
LRAD,GOOG/NASDAQ_LRAD,LRAD Corporation
LYTS,GOOG/NASDAQ_LYTS,LSI Industries Inc.
LULU,GOOG/NASDAQ_LULU,lululemon athletica inc.
LMNS,GOOG/NASDAQ_LMNS,Lumenis Ltd.
LMNX,GOOG/NASDAQ_LMNX,Luminex Corporation
LMOS,GOOG/NASDAQ_LMOS,Lumos Networks Corp.
LUNA,GOOG/NASDAQ_LUNA,Luna Innovations Incorporated
MBTF,GOOG/NASDAQ_MBTF,M B T Financial Corp
MTSI,GOOG/NASDAQ_MTSI,"M/A-COM Technology Solutions Holdings, Inc."
MCBC,GOOG/NASDAQ_MCBC,Macatawa Bank Corporation
MFNC,GOOG/NASDAQ_MFNC,Mackinac Financial Corporation
MCUR,GOOG/NASDAQ_MCUR,MACROCURE LTD.
MGNX,GOOG/NASDAQ_MGNX,"MacroGenics, Inc."
MCBK,GOOG/NASDAQ_MCBK,"Madison County Financial, Inc."
MAGS,GOOG/NASDAQ_MAGS,Magal Security Systems Ltd.
MGLN,GOOG/NASDAQ_MGLN,"Magellan Health, Inc."
MPET,GOOG/NASDAQ_MPET,Magellan Petroleum Corporation
MGIC,GOOG/NASDAQ_MGIC,Magic Software Enterprises Ltd.
CALL,GOOG/NASDAQ_CALL,magicJack VocalTec Ltd
MNGA,GOOG/NASDAQ_MNGA,MagneGas Corporation
MAG,GOOG/NASDAQ_MAG,"Magnetek, Inc."
MGYR,GOOG/NASDAQ_MGYR,"Magyar Bancorp, Inc."
MHLD,GOOG/NASDAQ_MHLD,"Maiden Holdings, Ltd."
MHLDO,GOOG/NASDAQ_MHLDO,"Maiden Holdings, Ltd."
MSFG,GOOG/NASDAQ_MSFG,"MainSource Financial Group, Inc."
COOL,GOOG/NASDAQ_COOL,Majesco Entertainment Company
MMYT,GOOG/NASDAQ_MMYT,MakeMyTrip Limited
MBUU,GOOG/NASDAQ_MBUU,"Malibu Boats, Inc."
MLVF,GOOG/NASDAQ_MLVF,"Malvern Bancorp, Inc."
MAMS,GOOG/NASDAQ_MAMS,"MAM Software Group, Inc."
MNDL,GOOG/NASDAQ_MNDL,"Mandalay Digital Group, Inc"
MANH,GOOG/NASDAQ_MANH,"Manhattan Associates, Inc."
LOAN,GOOG/NASDAQ_LOAN,"Manhattan Bridge Capital, Inc"
MNTX,GOOG/NASDAQ_MNTX,"Manitex International, Inc."
MTEX,GOOG/NASDAQ_MTEX,"Mannatech, Incorporated"
MNKD,GOOG/NASDAQ_MNKD,MannKind Corporation
MANT,GOOG/NASDAQ_MANT,ManTech International Corporation
MARA,GOOG/NASDAQ_MARA,"Marathon Patent Group, Inc."
MCHX,GOOG/NASDAQ_MCHX,"Marchex, Inc."
MARPS,GOOG/NASDAQ_MARPS,Marine Petroleum Trust
MRNS,GOOG/NASDAQ_MRNS,"Marinus Pharmaceuticals, Inc."
MKTX,GOOG/NASDAQ_MKTX,"MarketAxess Holdings, Inc."
MKTO,GOOG/NASDAQ_MKTO,"Marketo, Inc."
MRKT,GOOG/NASDAQ_MRKT,Markit Ltd.
MRLN,GOOG/NASDAQ_MRLN,Marlin Business Services Corp.
FISH,GOOG/NASDAQ_FISH,"Marlin Midstream Partners, LP"
MAR,GOOG/NASDAQ_MAR,Marriott International
MBII,GOOG/NASDAQ_MBII,"Marrone Bio Innovations, Inc."
MRTN,GOOG/NASDAQ_MRTN,"Marten Transport, Ltd."
MMLP,GOOG/NASDAQ_MMLP,Martin Midstream Partners L.P.
MRVL,GOOG/NASDAQ_MRVL,Marvell Technology Group Ltd.
MASI,GOOG/NASDAQ_MASI,Masimo Corporation
MTLS,GOOG/NASDAQ_MTLS,Materialise NV
MTRX,GOOG/NASDAQ_MTRX,Matrix Service Company
MAT,GOOG/NASDAQ_MAT,"Mattel, Inc."
MATR,GOOG/NASDAQ_MATR,Mattersight Corporation
MATW,GOOG/NASDAQ_MATW,Matthews International Corporation
MFRM,GOOG/NASDAQ_MFRM,Mattress Firm Holding Corp.
MTSN,GOOG/NASDAQ_MTSN,"Mattson Technology, Inc."
MXIM,GOOG/NASDAQ_MXIM,"Maxim Integrated Products, Inc."
MXWL,GOOG/NASDAQ_MXWL,"Maxwell Technologies, Inc."
MZOR,GOOG/NASDAQ_MZOR,Mazor Robotics Ltd.
MBFI,GOOG/NASDAQ_MBFI,MB Financial Inc.
MBFIP,GOOG/NASDAQ_MBFIP,MB Financial Inc.
MCGC,GOOG/NASDAQ_MCGC,MCG Capital Corporation
MGRC,GOOG/NASDAQ_MGRC,McGrath RentCorp
MDCA,GOOG/NASDAQ_MDCA,MDC Partners Inc.
MCOX,GOOG/NASDAQ_MCOX,Mecox Lane Limited
TAXI,GOOG/NASDAQ_TAXI,Medallion Financial Corp.
MDAS,GOOG/NASDAQ_MDAS,"MedAssets, Inc."
MTBC,GOOG/NASDAQ_MTBC,"Medical Transcription Billing, Corp."
MNOV,GOOG/NASDAQ_MNOV,"MediciNova, Inc."
MDSO,GOOG/NASDAQ_MDSO,"Medidata Solutions, Inc."
MDVN,GOOG/NASDAQ_MDVN,"Medivation, Inc."
MDWD,GOOG/NASDAQ_MDWD,MediWound Ltd.
MEET,GOOG/NASDAQ_MEET,"MeetMe, Inc."
MEIP,GOOG/NASDAQ_MEIP,"MEI Pharma, Inc."
MELA,GOOG/NASDAQ_MELA,"MELA Sciences, Inc"
MPEL,GOOG/NASDAQ_MPEL,Melco Crown Entertainment Limited
MLNX,GOOG/NASDAQ_MLNX,"Mellanox Technologies, Ltd."
MELR,GOOG/NASDAQ_MELR,"Melrose Bancorp, Inc."
MEMP,GOOG/NASDAQ_MEMP,Memorial Production Partners LP
MRD,GOOG/NASDAQ_MRD,Memorial Resource Development Corp.
MENT,GOOG/NASDAQ_MENT,Mentor Graphics Corporation
MTSL,GOOG/NASDAQ_MTSL,MER Telemanagement Solutions Ltd.
MELI,GOOG/NASDAQ_MELI,"MercadoLibre, Inc."
MBWM,GOOG/NASDAQ_MBWM,Mercantile Bank Corporation
MERC,GOOG/NASDAQ_MERC,Mercer International Inc.
MBVT,GOOG/NASDAQ_MBVT,"Merchants Bancshares, Inc."
MRCY,GOOG/NASDAQ_MRCY,Mercury Systems Inc
MRGE,GOOG/NASDAQ_MRGE,Merge Healthcare Incorporated.
MWRX,GOOG/NASDAQ_MWRX,MergeWorthRx Corp.
EBSB,GOOG/NASDAQ_EBSB,"Meridian Bancorp, Inc."
VIVO,GOOG/NASDAQ_VIVO,Meridian Bioscience Inc.
MMSI,GOOG/NASDAQ_MMSI,"Merit Medical Systems, Inc."
MACK,GOOG/NASDAQ_MACK,"Merrimack Pharmaceuticals, Inc."
MERU,GOOG/NASDAQ_MERU,"Meru Networks, Inc."
MSLI,GOOG/NASDAQ_MSLI,Merus Labs International Inc.
MLAB,GOOG/NASDAQ_MLAB,"Mesa Laboratories, Inc."
CASH,GOOG/NASDAQ_CASH,"Meta Financial Group, Inc."
MBLX,GOOG/NASDAQ_MBLX,"Metabolix, Inc."
MEOH,GOOG/NASDAQ_MEOH,Methanex Corporation
MEIL,GOOG/NASDAQ_MEIL,METHES ENERGIES INTERNATIONAL LTD
MEILW,GOOG/NASDAQ_MEILW,METHES ENERGIES INTERNATIONAL LTD
MEILZ,GOOG/NASDAQ_MEILZ,METHES ENERGIES INTERNATIONAL LTD
METR,GOOG/NASDAQ_METR,"Metro Bancorp, Inc"
MFRI,GOOG/NASDAQ_MFRI,"MFRI, Inc."
MGCD,GOOG/NASDAQ_MGCD,MGC Diagnostics Corporation
MGEE,GOOG/NASDAQ_MGEE,MGE Energy Inc.
MGPI,GOOG/NASDAQ_MGPI,"MGP Ingredients, Inc."
MCRL,GOOG/NASDAQ_MCRL,"Micrel, Incorporated"
MCHP,GOOG/NASDAQ_MCHP,Microchip Technology Incorporated
MFI,GOOG/NASDAQ_MFI,MicroFinancial Incorporated
MU,GOOG/NASDAQ_MU,"Micron Technology, Inc."
MICT,GOOG/NASDAQ_MICT,"Micronet Enertec Technologies, Inc."
MICTW,GOOG/NASDAQ_MICTW,"Micronet Enertec Technologies, Inc."
MSCC,GOOG/NASDAQ_MSCC,Microsemi Corporation
MSFT,GOOG/NASDAQ_MSFT,Microsoft Corporation
MSTR,GOOG/NASDAQ_MSTR,MicroStrategy Incorporated
MVIS,GOOG/NASDAQ_MVIS,"Microvision, Inc."
MPB,GOOG/NASDAQ_MPB,Mid Penn Bancorp
MCEP,GOOG/NASDAQ_MCEP,"Mid-Con Energy Partners, LP"
MBRG,GOOG/NASDAQ_MBRG,Middleburg Financial Corporation
MBCN,GOOG/NASDAQ_MBCN,Middlefield Banc Corp.
MSEX,GOOG/NASDAQ_MSEX,Middlesex Water Company
MOFG,GOOG/NASDAQ_MOFG,"MidWestOne Financial Group, Inc."
MDXG,GOOG/NASDAQ_MDXG,"MiMedx Group, Inc"
MNDO,GOOG/NASDAQ_MNDO,MIND C.T.I. Ltd.
NERV,GOOG/NASDAQ_NERV,"Minerva Neurosciences, Inc"
MRTX,GOOG/NASDAQ_MRTX,"Mirati Therapeutics, Inc."
MSON,GOOG/NASDAQ_MSON,"MISONIX, Inc."
MIND,GOOG/NASDAQ_MIND,"Mitcham Industries, Inc."
MITK,GOOG/NASDAQ_MITK,"Mitek Systems, Inc."
MITL,GOOG/NASDAQ_MITL,Mitel Networks Corporation
MKSI,GOOG/NASDAQ_MKSI,"MKS Instruments, Inc."
MMAC,GOOG/NASDAQ_MMAC,"MMA Capital Management, LLC"
MINI,GOOG/NASDAQ_MINI,"Mobile Mini, Inc."
MOBL,GOOG/NASDAQ_MOBL,"MobileIron, Inc."
MOCO,GOOG/NASDAQ_MOCO,"MOCON, Inc."
MLNK,GOOG/NASDAQ_MLNK,"ModusLink Global Solutions, Inc"
MOKO,GOOG/NASDAQ_MOKO,Moko Social Media Ltd.
MOLG,GOOG/NASDAQ_MOLG,"MOL Global, Inc."
MNTA,GOOG/NASDAQ_MNTA,"Momenta Pharmaceuticals, Inc."
MCRI,GOOG/NASDAQ_MCRI,"Monarch Casino & Resort, Inc."
MNRK,GOOG/NASDAQ_MNRK,"Monarch Financial Holdings, Inc."
MDLZ,GOOG/NASDAQ_MDLZ,"Mondelez International, Inc."
MGI,GOOG/NASDAQ_MGI,"Moneygram International, Inc."
MPWR,GOOG/NASDAQ_MPWR,"Monolithic Power Systems, Inc."
TYPE,GOOG/NASDAQ_TYPE,Monotype Imaging Holdings Inc.
MNRO,GOOG/NASDAQ_MNRO,"Monro Muffler Brake, Inc."
MRCC,GOOG/NASDAQ_MRCC,Monroe Capital Corporation
MNST,GOOG/NASDAQ_MNST,Monster Beverage Corporation
MHGC,GOOG/NASDAQ_MHGC,Morgans Hotel Group Co.
MORN,GOOG/NASDAQ_MORN,"Morningstar, Inc."
MOSY,GOOG/NASDAQ_MOSY,"MoSys, Inc."
MPAA,GOOG/NASDAQ_MPAA,"Motorcar Parts of America, Inc."
MRVC,GOOG/NASDAQ_MRVC,"MRV Communications, Inc."
MSBF,GOOG/NASDAQ_MSBF,MSB Financial Corp.
MTSC,GOOG/NASDAQ_MTSC,MTS Systems Corporation
LABL,GOOG/NASDAQ_LABL,Multi-Color Corporation
MFLX,GOOG/NASDAQ_MFLX,"Multi-Fineline Electronix, Inc."
MGAM,GOOG/NASDAQ_MGAM,"Multimedia Games Holding Company, Inc."
MFSF,GOOG/NASDAQ_MFSF,MutualFirst Financial Inc.
MWIV,GOOG/NASDAQ_MWIV,"MWI Veterinary Supply, Inc."
MYL,GOOG/NASDAQ_MYL,Mylan Inc.
MYOS,GOOG/NASDAQ_MYOS,MYOS Corporation
MYRG,GOOG/NASDAQ_MYRG,"MYR Group, Inc."
MYGN,GOOG/NASDAQ_MYGN,"Myriad Genetics, Inc."
NANO,GOOG/NASDAQ_NANO,Nanometrics Incorporated
NSPH,GOOG/NASDAQ_NSPH,"Nanosphere, Inc."
NSTG,GOOG/NASDAQ_NSTG,"NanoString Technologies, Inc."
NSSC,GOOG/NASDAQ_NSSC,"NAPCO Security Technologies, Inc."
QQQX,GOOG/NASDAQ_QQQX,NASDAQ Premium Income and Growth Fund Inc.
NATH,GOOG/NASDAQ_NATH,"Nathan&#39;s Famous, Inc."
NAUH,GOOG/NASDAQ_NAUH,"National American University Holdings, Inc."
NKSH,GOOG/NASDAQ_NKSH,"National Bankshares, Inc."
FIZZ,GOOG/NASDAQ_FIZZ,National Beverage Corp.
NCMI,GOOG/NASDAQ_NCMI,"National CineMedia, Inc."
NGHC,GOOG/NASDAQ_NGHC,National General Holdings Corp
NGHCP,GOOG/NASDAQ_NGHCP,National General Holdings Corp
NATI,GOOG/NASDAQ_NATI,National Instruments Corporation
NATL,GOOG/NASDAQ_NATL,National Interstate Corporation
NPBC,GOOG/NASDAQ_NPBC,"National Penn Bancshares, Inc."
NRCIA,GOOG/NASDAQ_NRCIA,National Research Corporation
NRCIB,GOOG/NASDAQ_NRCIB,National Research Corporation
NSEC,GOOG/NASDAQ_NSEC,"National Security Group, Inc."
NWLI,GOOG/NASDAQ_NWLI,National Western Life Insurance Company
NAII,GOOG/NASDAQ_NAII,"Natural Alternatives International, Inc."
NATR,GOOG/NASDAQ_NATR,"Nature&#39;s Sunshine Products, Inc."
BABY,GOOG/NASDAQ_BABY,Natus Medical Incorporated
NVSL,GOOG/NASDAQ_NVSL,Naugatuck Valley Financial Corporation
NAVI,GOOG/NASDAQ_NAVI,Navient Corporation
NBTF,GOOG/NASDAQ_NBTF,NB&T FINANCIAL GROUP INC
NBTB,GOOG/NASDAQ_NBTB,NBT Bancorp Inc.
NCIT,GOOG/NASDAQ_NCIT,"NCI, Inc."
NKTR,GOOG/NASDAQ_NKTR,Nektar Therapeutics
NEOG,GOOG/NASDAQ_NEOG,Neogen Corporation
NEO,GOOG/NASDAQ_NEO,"NeoGenomics, Inc."
NEON,GOOG/NASDAQ_NEON,Neonode Inc.
NBS,GOOG/NASDAQ_NBS,"Neostem, Inc."
NEOT,GOOG/NASDAQ_NEOT,"Neothetics, Inc."
NVCN,GOOG/NASDAQ_NVCN,Neovasc Inc.
NRX,GOOG/NASDAQ_NRX,"NephroGenex, Inc."
NEPT,GOOG/NASDAQ_NEPT,Neptune Technologies & Bioresources Inc
UEPS,GOOG/NASDAQ_UEPS,"Net 1 UEPS Technologies, Inc."
NETE,GOOG/NASDAQ_NETE,"Net Element, Inc."
NTAP,GOOG/NASDAQ_NTAP,"NetApp, Inc."
NTES,GOOG/NASDAQ_NTES,"NetEase, Inc."
NFLX,GOOG/NASDAQ_NFLX,"Netflix, Inc."
NTGR,GOOG/NASDAQ_NTGR,"NETGEAR, Inc."
NLST,GOOG/NASDAQ_NLST,"Netlist, Inc."
NTCT,GOOG/NASDAQ_NTCT,"NetScout Systems, Inc."
NTWK,GOOG/NASDAQ_NTWK,NetSol Technologies Inc.
NBIX,GOOG/NASDAQ_NBIX,"Neurocrine Biosciences, Inc."
NDRM,GOOG/NASDAQ_NDRM,NeuroDerm Ltd.
NURO,GOOG/NASDAQ_NURO,"NeuroMetrix, Inc."
NSIG,GOOG/NASDAQ_NSIG,"NeuroSigma, Inc."
NHTB,GOOG/NASDAQ_NHTB,"New Hampshire Thrift Bancshares, Inc."
NYMT,GOOG/NASDAQ_NYMT,"New York Mortgage Trust, Inc."
NYMTP,GOOG/NASDAQ_NYMTP,"New York Mortgage Trust, Inc."
NBBC,GOOG/NASDAQ_NBBC,NewBridge Bancorp
NLNK,GOOG/NASDAQ_NLNK,NewLink Genetics Corporation
NEWP,GOOG/NASDAQ_NEWP,Newport Corporation
NWS,GOOG/NASDAQ_NWS,News Corporation
NWSA,GOOG/NASDAQ_NWSA,News Corporation
NEWS,GOOG/NASDAQ_NEWS,"NewStar Financial, Inc."
NEWT,GOOG/NASDAQ_NEWT,Newtek Business Services Corp.
NXST,GOOG/NASDAQ_NXST,"Nexstar Broadcasting Group, Inc."
NFEC,GOOG/NASDAQ_NFEC,NF Energy Saving Corporation
EGOV,GOOG/NASDAQ_EGOV,NIC Inc.
NICE,GOOG/NASDAQ_NICE,NICE-Systems Limited
NICK,GOOG/NASDAQ_NICK,"Nicholas Financial, Inc."
NMIH,GOOG/NASDAQ_NMIH,NMI Holdings Inc
NNBR,GOOG/NASDAQ_NNBR,"NN, Inc."
NDLS,GOOG/NASDAQ_NDLS,Noodles & Company
NDSN,GOOG/NASDAQ_NDSN,Nordson Corporation
NSYS,GOOG/NASDAQ_NSYS,Nortech Systems Incorporated
NTK,GOOG/NASDAQ_NTK,Nortek Inc.
NBN,GOOG/NASDAQ_NBN,Northeast Bancorp
NECB,GOOG/NASDAQ_NECB,"Northeast Community Bancorp, Inc."
NTIC,GOOG/NASDAQ_NTIC,Northern Technologies International Corporation
NTRS,GOOG/NASDAQ_NTRS,Northern Trust Corporation
NTRSP,GOOG/NASDAQ_NTRSP,Northern Trust Corporation
NFBK,GOOG/NASDAQ_NFBK,"Northfield Bancorp, Inc."
NRIM,GOOG/NASDAQ_NRIM,Northrim BanCorp Inc
NWBI,GOOG/NASDAQ_NWBI,"Northwest Bancshares, Inc."
NWBO,GOOG/NASDAQ_NWBO,"Northwest Biotherapeutics, Inc."
NWBOW,GOOG/NASDAQ_NWBOW,"Northwest Biotherapeutics, Inc."
NWPX,GOOG/NASDAQ_NWPX,Northwest Pipe Company
NCLH,GOOG/NASDAQ_NCLH,Norwegian Cruise Line Holdings Ltd.
NWFL,GOOG/NASDAQ_NWFL,Norwood Financial Corp.
NVFY,GOOG/NASDAQ_NVFY,"Nova Lifestyle, Inc"
NVMI,GOOG/NASDAQ_NVMI,Nova Measuring Instruments Ltd.
NVDQ,GOOG/NASDAQ_NVDQ,Novadaq Technologies Inc
MIFI,GOOG/NASDAQ_MIFI,"Novatel Wireless, Inc."
NVAX,GOOG/NASDAQ_NVAX,"Novavax, Inc."
NVGN,GOOG/NASDAQ_NVGN,Novogen Limited
NPSP,GOOG/NASDAQ_NPSP,"NPS Pharmaceuticals, Inc."
NTLS,GOOG/NASDAQ_NTLS,NTELOS Holdings Corp.
NUAN,GOOG/NASDAQ_NUAN,"Nuance Communications, Inc."
NMRX,GOOG/NASDAQ_NMRX,Numerex Corp.
NUTR,GOOG/NASDAQ_NUTR,Nutraceutical International Corporation
NTRI,GOOG/NASDAQ_NTRI,NutriSystem Inc
NUVA,GOOG/NASDAQ_NUVA,"NuVasive, Inc."
NVEE,GOOG/NASDAQ_NVEE,"NV5 Holdings, Inc."
NVEEW,GOOG/NASDAQ_NVEEW,"NV5 Holdings, Inc."
NVEC,GOOG/NASDAQ_NVEC,NVE Corporation
NVDA,GOOG/NASDAQ_NVDA,NVIDIA Corporation
NXPI,GOOG/NASDAQ_NXPI,NXP Semiconductors N.V.
NXTM,GOOG/NASDAQ_NXTM,"NxStage Medical, Inc."
NXTD,GOOG/NASDAQ_NXTD,NXT-ID Inc.
NXTDW,GOOG/NASDAQ_NXTDW,NXT-ID Inc.
NYMX,GOOG/NASDAQ_NYMX,Nymox Pharmaceutical Corporation
OIIM,GOOG/NASDAQ_OIIM,O2Micro International Limited
OVLY,GOOG/NASDAQ_OVLY,Oak Valley Bancorp (CA)
OBCI,GOOG/NASDAQ_OBCI,"Ocean Bio-Chem, Inc."
OPTT,GOOG/NASDAQ_OPTT,"Ocean Power Technologies, Inc."
ORIG,GOOG/NASDAQ_ORIG,Ocean Rig UDW Inc.
OSHC,GOOG/NASDAQ_OSHC,Ocean Shore Holding Co.
OCFC,GOOG/NASDAQ_OCFC,OceanFirst Financial Corp.
OCRX,GOOG/NASDAQ_OCRX,"Ocera Therapeutics, Inc."
OCLR,GOOG/NASDAQ_OCLR,"Oclaro, Inc."
OFED,GOOG/NASDAQ_OFED,Oconee Federal Financial Corp.
OCUL,GOOG/NASDAQ_OCUL,"Ocular Therapeutix, Inc."
OCLS,GOOG/NASDAQ_OCLS,"Oculus Innovative Sciences, Inc."
OMEX,GOOG/NASDAQ_OMEX,"Odyssey Marine Exploration, Inc."
ODP,GOOG/NASDAQ_ODP,"Office Depot, Inc."
OFS,GOOG/NASDAQ_OFS,OFS Capital Corporation
OHAI,GOOG/NASDAQ_OHAI,OHA Investment Corporation
OVBC,GOOG/NASDAQ_OVBC,Ohio Valley Banc Corp.
OHRP,GOOG/NASDAQ_OHRP,"Ohr Pharmaceuticals, Inc."
ODFL,GOOG/NASDAQ_ODFL,"Old Dominion Freight Line, Inc."
OLBK,GOOG/NASDAQ_OLBK,"Old Line Bancshares, Inc."
ONB,GOOG/NASDAQ_ONB,Old National Bancorp
OPOF,GOOG/NASDAQ_OPOF,Old Point Financial Corporation
OSBC,GOOG/NASDAQ_OSBC,"Old Second Bancorp, Inc."
OSBCP,GOOG/NASDAQ_OSBCP,"Old Second Bancorp, Inc."
ZEUS,GOOG/NASDAQ_ZEUS,"Olympic Steel, Inc."
OFLX,GOOG/NASDAQ_OFLX,"Omega Flex, Inc."
OMER,GOOG/NASDAQ_OMER,Omeros Corporation
OABC,GOOG/NASDAQ_OABC,"OmniAmerican Bancorp, Inc."
OMCL,GOOG/NASDAQ_OMCL,"Omnicell, Inc."
OVTI,GOOG/NASDAQ_OVTI,"OmniVision Technologies, Inc."
ONNN,GOOG/NASDAQ_ONNN,ON Semiconductor Corporation
OTIV,GOOG/NASDAQ_OTIV,On Track Innovations Ltd
OGXI,GOOG/NASDAQ_OGXI,OncoGenex Pharmaceuticals Inc.
ONCY,GOOG/NASDAQ_ONCY,"Oncolytics Biotech, Inc."
OMED,GOOG/NASDAQ_OMED,"OncoMed Pharmaceuticals, Inc."
ONTX,GOOG/NASDAQ_ONTX,"Onconova Therapeutics, Inc."
ONTY,GOOG/NASDAQ_ONTY,Oncothyreon Inc.
OHGI,GOOG/NASDAQ_OHGI,"One Horizon Group, Inc."
ONFC,GOOG/NASDAQ_ONFC,Oneida Financial Corp.
ONVI,GOOG/NASDAQ_ONVI,"Onvia, Inc."
OTEX,GOOG/NASDAQ_OTEX,Open Text Corporation
OPXA,GOOG/NASDAQ_OPXA,"Opexa Therapeutics, Inc."
OPHT,GOOG/NASDAQ_OPHT,Ophthotech Corporation
OPLK,GOOG/NASDAQ_OPLK,"Oplink Communications, Inc."
OBAS,GOOG/NASDAQ_OBAS,Optibase Ltd.
OCC,GOOG/NASDAQ_OCC,Optical Cable Corporation
OPHC,GOOG/NASDAQ_OPHC,"OptimumBank Holdings, Inc."
OPB,GOOG/NASDAQ_OPB,Opus Bank
ORMP,GOOG/NASDAQ_ORMP,Oramed Pharmaceuticals Inc.
OSUR,GOOG/NASDAQ_OSUR,"OraSure Technologies, Inc."
ORBC,GOOG/NASDAQ_ORBC,ORBCOMM Inc.
ORBK,GOOG/NASDAQ_ORBK,Orbotech Ltd.
ORLY,GOOG/NASDAQ_ORLY,"O&#39;Reilly Automotive, Inc."
OREX,GOOG/NASDAQ_OREX,"Orexigen Therapeutics, Inc."
SEED,GOOG/NASDAQ_SEED,Origin Agritech Limited
ORIT,GOOG/NASDAQ_ORIT,Oritani Financial Corp.
ORRF,GOOG/NASDAQ_ORRF,Orrstown Financial Services Inc
OFIX,GOOG/NASDAQ_OFIX,Orthofix International N.V.
OSIS,GOOG/NASDAQ_OSIS,"OSI Systems, Inc."
OSIR,GOOG/NASDAQ_OSIR,"Osiris Therapeutics, Inc."
OSN,GOOG/NASDAQ_OSN,"Ossen Innovation Co., Ltd."
OTEL,GOOG/NASDAQ_OTEL,Otelco Inc.
OTIC,GOOG/NASDAQ_OTIC,"Otonomy, Inc."
OTTR,GOOG/NASDAQ_OTTR,Otter Tail Corporation
OUTR,GOOG/NASDAQ_OUTR,Outerwall Inc.
OVAS,GOOG/NASDAQ_OVAS,Ovascience Inc.
OSTK,GOOG/NASDAQ_OSTK,"Overstock.com, Inc."
