Ticker,Code,Name
GSL,GOOG/NYSE_GSL,Global Ship Lease Inc. Cl A
GSI,GOOG/NYSE_GSI,General Steel Holdings Inc.
DL,GOOG/NYSE_DL,China Distance Education Holdings Ltd.
XNY,GOOG/NYSE_XNY,China Xiniya Fashion Ltd.
ZA,GOOG/NYSE_ZA,Zuoan Fashion Ltd.
DDMG,GOOG/NYSE_DDMG,Digital Domain Media Group Inc.
AXR,GOOG/NYSE_AXR,Amrep Corp.
CPF,GOOG/NYSE_CPF,Central Pacific Financial Corp.
DVD,GOOG/NYSE_DVD,Dover Motorsports Inc.
HVT/A,GOOG/NYSE_HVT/A,Haverty Furniture Cos. Inc. Cl A
KV/B,GOOG/NYSE_KV/B,K-V Pharmaceutical Co. Cl B
SRT,GOOG/NYSE_SRT,Startek Inc.
TAP/A,GOOG/NYSE_TAP/A,Molson Coors Brewing Co. Cl A
TMM,GOOG/NYSE_TMM,Grupo TMM S.A.B.
QXM,GOOG/NYSE_QXM,Qiao Xing Mobile Communication Co. Ltd.
NED,GOOG/NYSE_NED,Noah Education Holdings Ltd.
WH,GOOG/NYSE_WH,WSP Holdings Ltd.
GU,GOOG/NYSE_GU,Gushan Environmental Energy Ltd.
VRS,GOOG/NYSE_VRS,Verso Paper Corp.
CTC,GOOG/NYSE_CTC,IFM Investments Ltd.
BORN,GOOG/NYSE_BORN,China New Borun Corp.
SYSW,GOOG/NYSE_SYSW,Syswin Inc.
ARL,GOOG/NYSE_ARL,American Realty Investors Inc.
GTN/A,GOOG/NYSE_GTN/A,Gray Television Inc. Cl A
TCI,GOOG/NYSE_TCI,Transcontinental Realty Investors
CMM,GOOG/NYSE_CMM,China Mass Media Corp.
